neighbourhood=West Queens,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Long Island City - Astoria,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Willowbrook,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Canarsie - Flatlands,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Westside,sex=Male,ethnicity=White,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Willowbrook,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Jamaica,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Williamsburg - Bushwick,sex=Male,ethnicity=White,total_hiv_cases=High,total_aids_cases=Medium
neighbourhood=Willowbrook,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Northeast Bronx,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Medium
neighbourhood=East New York,sex=Male,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East New York,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Kingsbridge - Riverdale,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Lower Manhattan,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Ridgewood - Forest Hills,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Coney Island - Sheepshead Bay,sex=Male,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Medium
neighbourhood=Gramercy Park - Murray Hill,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Flushing - Clearview,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Kingsbridge - Riverdale,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southeast Queens,sex=Male,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Male,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Bayside - Little Neck,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fresh Meadows,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Eastside,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=Low
neighbourhood=Lower Manhattan,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Rockaway,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=Low
neighbourhood=Coney Island - Sheepshead Bay,sex=Female,ethnicity=Black,total_hiv_cases=Medium,total_aids_cases=Low
neighbourhood=Sunset Park,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Pelham - Throgs Neck,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southwest Queens,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East New York,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Long Island City - Astoria,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Coney Island - Sheepshead Bay,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Long Island City - Astoria,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Bensonhurst - Bay Ridge,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenwich Village - SoHo,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Male,ethnicity=Hispanic,total_hiv_cases=Medium,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=Medium
neighbourhood=Stapleton - St. George,sex=Male,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Stapleton - St. George,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Chelsea - Clinton,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=High Bridge - Morrisania,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Upper Westside,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenwich Village - SoHo,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Williamsburg - Bushwick,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Harlem,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Medium
neighbourhood=Upper Eastside,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Westside,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Canarsie - Flatlands,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fresh Meadows,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Washington Heights - Inwood,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=West Queens,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Westside,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southwest Queens,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Chelsea - Clinton,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Sunset Park,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Lower Manhattan,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Male,ethnicity=White,total_hiv_cases=Medium,total_aids_cases=Medium
neighbourhood=East Harlem,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Northeast Bronx,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=West Queens,sex=Male,ethnicity=Black,total_hiv_cases=Medium,total_aids_cases=High
neighbourhood=East Flatbush - Flatbush,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Eastside,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Hunts Point - Mott Haven,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Unknown,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Crotona - Tremont,sex=Male,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Bedford Stuyvesant - Crown Heights,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=West Queens,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Lower Manhattan,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fresh Meadows,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=High Bridge - Morrisania,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=High Bridge - Morrisania,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southwest Queens,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Gramercy Park - Murray Hill,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Port Richmond,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Williamsburg - Bushwick,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Kingsbridge - Riverdale,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Hunts Point - Mott Haven,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southeast Queens,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=West Queens,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Williamsburg - Bushwick,sex=Female,ethnicity=Hispanic,total_hiv_cases=Medium,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Chelsea - Clinton,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Unknown,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Washington Heights - Inwood,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Greenpoint,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Canarsie - Flatlands,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Hunts Point - Mott Haven,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Flushing - Clearview,sex=Male,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Union Square - Lower Eastside,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Willowbrook,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Lower Manhattan,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Coney Island - Sheepshead Bay,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Crotona - Tremont,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Willowbrook,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Greenwich Village - SoHo,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southwest Queens,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Port Richmond,sex=Male,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Lower Manhattan,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Jamaica,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Unknown,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Crotona - Tremont,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fordham - Bronx Park,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Williamsburg - Bushwick,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Long Island City - Astoria,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Pelham - Throgs Neck,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Washington Heights - Inwood,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Flushing - Clearview,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Canarsie - Flatlands,sex=Male,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Pelham - Throgs Neck,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Jamaica,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Williamsburg - Bushwick,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Upper Westside,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Westside,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=West Queens,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fresh Meadows,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Jamaica,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Coney Island - Sheepshead Bay,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Bayside - Little Neck,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Eastside,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southwest Queens,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Central Harlem - Morningside Heights,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=East New York,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Northeast Bronx,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fordham - Bronx Park,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Williamsburg - Bushwick,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Coney Island - Sheepshead Bay,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Flushing - Clearview,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Crotona - Tremont,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=West Queens,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Hunts Point - Mott Haven,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southeast Queens,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Jamaica,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Bayside - Little Neck,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Willowbrook,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Kingsbridge - Riverdale,sex=Male,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Canarsie - Flatlands,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Ridgewood - Forest Hills,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Long Island City - Astoria,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Male,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Central Harlem - Morningside Heights,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Union Square - Lower Eastside,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southwest Queens,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=Medium
neighbourhood=Union Square - Lower Eastside,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Port Richmond,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Hunts Point - Mott Haven,sex=Female,ethnicity=Black,total_hiv_cases=Medium,total_aids_cases=Medium
neighbourhood=Ridgewood - Forest Hills,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Bedford Stuyvesant - Crown Heights,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Pelham - Throgs Neck,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Bayside - Little Neck,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Ridgewood - Forest Hills,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Hunts Point - Mott Haven,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Rockaway,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Gramercy Park - Murray Hill,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=Low
neighbourhood=Bedford Stuyvesant - Crown Heights,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Gramercy Park - Murray Hill,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Hunts Point - Mott Haven,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East New York,sex=Female,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Kingsbridge - Riverdale,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East New York,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Eastside,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Southwest Queens,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Port Richmond,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Sunset Park,sex=Male,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Bayside - Little Neck,sex=Female,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Westside,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Westside,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Medium
neighbourhood=Stapleton - St. George,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Washington Heights - Inwood,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Central Harlem - Morningside Heights,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fresh Meadows,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Stapleton - St. George,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Coney Island - Sheepshead Bay,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenpoint,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Central Harlem - Morningside Heights,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fordham - Bronx Park,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Sunset Park,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Chelsea - Clinton,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Stapleton - St. George,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Upper Eastside,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Long Island City - Astoria,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Fresh Meadows,sex=Female,ethnicity=Black,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Rockaway,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenwich Village - SoHo,sex=Female,ethnicity=White,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Jamaica,sex=Female,ethnicity=Hispanic,total_hiv_cases=Medium,total_aids_cases=Low
neighbourhood=East Flatbush - Flatbush,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Chelsea - Clinton,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Male,ethnicity=White,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Lower Manhattan,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Upper Westside,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Central Harlem - Morningside Heights,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Crotona - Tremont,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Ridgewood - Forest Hills,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=High Bridge - Morrisania,sex=Male,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=High
neighbourhood=East Harlem,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Borough Park,sex=Female,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Bayside - Little Neck,sex=Male,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Greenwich Village - SoHo,sex=Male,ethnicity=Native American,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Port Richmond,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Pelham - Throgs Neck,sex=Female,ethnicity=Hispanic,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Bedford Stuyvesant - Crown Heights,sex=Male,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=South Beach - Tottenville,sex=Female,ethnicity=Asian/Pacific Islander,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Jamaica,sex=Female,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Willowbrook,sex=Male,ethnicity=Hispanic,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Rockaway,sex=Male,ethnicity=Multiracial,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Downtown - Heights - Park Slope,sex=Male,ethnicity=Black,total_hiv_cases=High,total_aids_cases=High
neighbourhood=Port Richmond,sex=Female,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
neighbourhood=Long Island City - Astoria,sex=Male,ethnicity=Unknown,total_hiv_cases=Low,total_aids_cases=Low
